"institute","proj","exper","field","plot","rep","app.start","sub.period","file","treat","meas.tech","meas.tech.det","rep2","cpmid","pub.id","plot.area","lat","long","country","topo","clay","silt","sand","oc","soil.type","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","man.source","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.vs","man.tkn","man.tan","man.tic","man.ua","man.vfa","man.ph","app.end","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes.plot","row.in.file.plot","man.trt3","app.start.orig","app.end.orig","cpid","ceid","flag.plot","submitter","tan.app","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.tot","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.cum.tot","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","e.rel.tot","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.final","rain.tot","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","first.row.in.file.int","last.row.in.file.int","n.ints","dt1","j.rel1","j.NH31","dt.min","dt.max","ct.min","ct.max","t.start.p","t.end.p","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","pub.info","soil.type2","exper2","acid","meas.tech.orig","meas.tech2","crop.orig","app.method.orig","incorp.orig","man.source.orig","date.start","flag.int","soil.samp.z","inst","pid","pmid","eid"
"AU","STABIL26","2","Foulumgård","10 AD","3",2022-04-19 14:40:44.147,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx","AD","Wind tunnel",NA,NA,"D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:2.F:Foulumgård.P:10 AD.T:AD.R:3.R2:.T:2022-04-19 14:40:44.147.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","flat",9,24,65,NA,NA,"0.15",NA,NA,"5.72","1.19","No",NA,"mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"slurry","Anaerobic digestion","None",NA,"6.05","76.99","2.72",1.22,NA,NA,NA,"7.66",2022-04-25 11:00:23.404,"bsth",30,"t/ha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"1650379244.147","1650884423.404","D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:2.F:Foulumgård.P:10 AD.T:AD.R:3.R2:.T:2022-04-19 14:40:44.147","D:1.I:AU.Pr:STABIL26.E:2","","Dela Pierre, Flavia",36.6,NA,5.15,6.83,9.25,12.1,14.7,16.1,16.9,NA,17.8,17.8,NA,5.15,6.83,9.25,12.1,14.7,16.1,16.9,NA,17.8,17.8,NA,0.141,0.187,0.253,0.331,0.401,0.44,0.461,NA,0.486,0.486,NA,0,0,0,0,0,0,0,NA,0,0,NA,16.4,15.9,12.2,10.6,10.4,10.7,10.7,10,10,NA,7.85,8,8.12,7.8,7.92,8.04,8.16,8.3,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,468,349,175,236,256,267,268,253,253,NA,0,0,0,0,0,0,0,0,0,NA,45.8,46.1,64.1,70.9,70.5,68.1,67.8,68.3,68.3,618,699,82,1.73,0.0349,1.28,0.4,1.73,1.73,140,2022-04-19 14:40:44.147,2022-04-25 09:16:26.133,2,"0.1",2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt",NA,"Band spread or trailing hose",NA,"Mix",2022-04-19,"","0-5",205,3373,3377,611
"AU","STABIL26","2","Foulumgård","12 AD-L","3",2022-04-19 14:56:43.833,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx","AD-L","Wind tunnel",NA,NA,"D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:2.F:Foulumgård.P:12 AD-L.T:AD-L.R:3.R2:.T:2022-04-19 14:56:43.833.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","flat",9,24,65,NA,NA,"0.15",NA,NA,"5.72","1.19","No",NA,"mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"liquid","Anaerobic digestion","Mechanical separation",NA,"4.22","70.62","2.11",1.31,NA,NA,NA,"7.77",2022-04-25 11:16:22.95,"bsth",30,"t/ha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,"1650380203.833","1650885382.95","D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:2.F:Foulumgård.P:12 AD-L.T:AD-L.R:3.R2:.T:2022-04-19 14:56:43.833","D:1.I:AU.Pr:STABIL26.E:2","","Dela Pierre, Flavia",39.3,NA,2.15,2.68,3.48,4.81,6.19,7.05,7.59,NA,8.21,8.21,NA,2.15,2.68,3.48,4.81,6.19,7.05,7.59,NA,8.21,8.21,NA,0.0547,0.0681,0.0886,0.122,0.157,0.179,0.193,NA,0.209,0.209,NA,0,0,0,0,0,0,0,NA,0,0,NA,16.2,15.8,12.1,10.7,10.4,10.7,10.8,10,10,NA,7.95,8.07,8.13,7.82,7.93,8.05,8.17,8.31,8.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,395,300,150,236,256,265,270,254,254,NA,0,0,0,0,0,0,0,0,0,NA,45.9,46.2,63.8,70.6,70.2,68.3,67.8,68.3,68.3,700,780,81,1.73,0.0169,0.664,1.73,1.73,1.73,140,2022-04-19 14:56:43.833,2022-04-25 09:32:26.513,2,"0.1",2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt",NA,"Band spread or trailing hose",NA,"Mix",2022-04-19,"","0-5",205,3374,3378,611
"AU","STABIL26","2","Foulumgård","2 AD-F","2",2022-04-19 13:36:46.287,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx","AD-F","Wind tunnel",NA,NA,"D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:2.F:Foulumgård.P:2 AD-F.T:AD-F.R:2.R2:.T:2022-04-19 13:36:46.287.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","flat",9,24,65,NA,NA,"0.15",NA,NA,"5.72","1.19","No",NA,"mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"solid","Anaerobic digestion","Mechanical separation",NA,"21.98","88.58","3.9",0.43,NA,NA,NA,"8.02",2022-04-25 09:56:25.412,"bsth",10,"t/ha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,"1650375406.287","1650880585.412","D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:2.F:Foulumgård.P:2 AD-F.T:AD-F.R:2.R2:.T:2022-04-19 13:36:46.287","D:1.I:AU.Pr:STABIL26.E:2","","Dela Pierre, Flavia",4.3,NA,0.124,0.146,0.128,0.169,0.144,0.16,0.156,NA,0.175,0.175,NA,0.124,0.146,0.128,0.169,0.144,0.16,0.156,NA,0.175,0.175,NA,0.0288,0.0339,0.0298,0.0392,0.0335,0.0372,0.0363,NA,0.0406,0.0406,NA,0,0,0,0,0,0,0,NA,0,0,NA,16.6,16.4,13.1,10.8,10.4,10.7,10.8,10.1,10.1,NA,7.55,7.77,8.03,7.78,7.92,8.03,8.16,8.3,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,579,473,239,229,249,256,262,247,247,NA,0,0,0,0,0,0,0,0,0,NA,45,45.3,58.7,69.8,70.1,68.1,67.6,68.3,68.3,781,861,81,1.73,0.00954,0.041,1.73,1.73,1.73,140,2022-04-19 13:36:46.287,2022-04-25 08:12:28.428,2,"0.1",2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt",NA,"Band spread or trailing hose",NA,"Mix",2022-04-19,"","0-5",205,3375,3379,611
"AU","STABIL26","2","Foulumgård","4 AD-L","3",2022-04-19 13:52:45.911,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx","AD-L","Wind tunnel",NA,NA,"D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:2.F:Foulumgård.P:4 AD-L.T:AD-L.R:3.R2:.T:2022-04-19 13:52:45.911.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","flat",9,24,65,NA,NA,"0.15",NA,NA,"5.72","1.19","No",NA,"mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"liquid","Anaerobic digestion","Mechanical separation",NA,"4.22","70.62","2.11",1.31,NA,NA,NA,"7.77",2022-04-25 10:12:24.516,"bsth",30,"t/ha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,"1650376365.911","1650881544.516","D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:2.F:Foulumgård.P:4 AD-L.T:AD-L.R:3.R2:.T:2022-04-19 13:52:45.911","D:1.I:AU.Pr:STABIL26.E:2","","Dela Pierre, Flavia",39.3,NA,1.79,2.21,2.7,3.55,4.57,5.24,5.66,NA,6.16,6.16,NA,1.79,2.21,2.7,3.55,4.57,5.24,5.66,NA,6.16,6.16,NA,0.0457,0.0562,0.0686,0.0902,0.116,0.133,0.144,NA,0.157,0.157,NA,0,0,0,0,0,0,0,NA,0,0,NA,16.5,16.3,13,10.8,10.4,10.7,10.8,10,10,NA,7.7,7.87,8.07,7.8,7.92,8.04,8.16,8.3,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,517,431,218,226,247,257,263,247,247,NA,0,0,0,0,0,0,0,0,0,NA,45,45.3,59.5,70,70.3,68.3,68,68.5,68.5,862,942,81,1.73,0.0147,0.576,1.73,1.73,1.73,140,2022-04-19 13:52:45.911,2022-04-25 08:28:27.648,2,"0.1",2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt",NA,"Band spread or trailing hose",NA,"Mix",2022-04-19,"","0-5",205,3376,3380,611
"AU","STABIL26","2","Foulumgård","5 AD","3",2022-04-19 14:00:46.213,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx","AD","Wind tunnel",NA,NA,"D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:2.F:Foulumgård.P:5 AD.T:AD.R:3.R2:.T:2022-04-19 14:00:46.213.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","flat",9,24,65,NA,NA,"0.15",NA,NA,"5.72","1.19","No",NA,"mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"slurry","Anaerobic digestion","None",NA,"6.05","76.99","2.72",1.22,NA,NA,NA,"7.66",2022-04-25 10:20:24.955,"bsth",30,"t/ha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,"1650376846.213","1650882024.955","D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:2.F:Foulumgård.P:5 AD.T:AD.R:3.R2:.T:2022-04-19 14:00:46.213","D:1.I:AU.Pr:STABIL26.E:2","","Dela Pierre, Flavia",36.6,NA,4.05,5.44,7.34,9.43,11.5,12.6,13.3,NA,14,14,NA,4.05,5.44,7.34,9.43,11.5,12.6,13.3,NA,14,14,NA,0.111,0.149,0.201,0.258,0.314,0.345,0.364,NA,0.384,0.384,NA,0,0,0,0,0,0,0,NA,0,0,NA,16.5,16.3,13,10.8,10.5,10.8,10.8,10.1,10.1,NA,7.7,7.87,8.07,7.79,7.93,8.04,8.17,8.32,8.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,517,431,218,235,254,262,264,250,250,NA,0,0,0,0,0,0,0,0,0,NA,45.1,45.3,59.6,70.1,70.1,68,67.6,68.1,68.1,943,1020,81,1.73,0.0274,1,1.73,1.73,1.73,140,2022-04-19 14:00:46.213,2022-04-25 08:36:26.788,2,"0.1",2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt",NA,"Band spread or trailing hose",NA,"Mix",2022-04-19,"","0-5",205,3377,3381,611
"AU","STABIL26","2","Foulumgård","6 AD-F","2",2022-04-19 14:16:45.079,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx","AD-F","Wind tunnel",NA,NA,"D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:2.F:Foulumgård.P:6 AD-F.T:AD-F.R:2.R2:.T:2022-04-19 14:16:45.079.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","flat",9,24,65,NA,NA,"0.15",NA,NA,"5.72","1.19","No",NA,"mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"solid","Anaerobic digestion","Mechanical separation",NA,"21.98","88.58","3.9",0.43,NA,NA,NA,"8.02",2022-04-25 10:36:24.275,"bsth",10,"t/ha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,"1650377805.079","1650882984.275","D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:2.F:Foulumgård.P:6 AD-F.T:AD-F.R:2.R2:.T:2022-04-19 14:16:45.079","D:1.I:AU.Pr:STABIL26.E:2","","Dela Pierre, Flavia",4.3,NA,0.123,0.144,0.128,0.151,0.15,0.164,0.154,NA,0.182,0.182,NA,0.123,0.144,0.128,0.151,0.15,0.164,0.154,NA,0.182,0.182,NA,0.0286,0.0336,0.0298,0.0351,0.0348,0.0382,0.0357,NA,0.0423,0.0423,NA,0,0,0,0,0,0,0,NA,0,0,NA,16.5,16,12.9,10.9,10.5,10.8,10.8,10.1,10.1,NA,7.7,7.9,8.08,7.79,7.93,8.05,8.17,8.31,8.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,517,381,193,234,253,259,262,250,250,NA,0,0,0,0,0,0,0,0,0,NA,45.1,45.6,59.7,69.5,69.7,67.9,67.4,68,68,1020,1100,81,1.73,0.00861,0.037,1.73,1.73,1.73,140,2022-04-19 14:16:45.079,2022-04-25 08:52:26.93,2,"0.1",2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt",NA,"Band spread or trailing hose",NA,"Mix",2022-04-19,"","0-5",205,3378,3382,611
"AU","STABIL26","2","Foulumgård","8 AD","3",2022-04-19 14:24:44.109,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx","AD","Wind tunnel",NA,NA,"D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:2.F:Foulumgård.P:8 AD.T:AD.R:3.R2:.T:2022-04-19 14:24:44.109.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","flat",9,24,65,NA,NA,"0.15",NA,NA,"5.72","1.19","No",NA,"mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"slurry","Anaerobic digestion","None",NA,"6.05","76.99","2.72",1.22,NA,NA,NA,"7.66",2022-04-25 10:44:23.933,"bsth",30,"t/ha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,"1650378284.109","1650883463.933","D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:2.F:Foulumgård.P:8 AD.T:AD.R:3.R2:.T:2022-04-19 14:24:44.109","D:1.I:AU.Pr:STABIL26.E:2","","Dela Pierre, Flavia",36.6,NA,4.49,6.26,9.03,12.1,14.6,16.1,16.9,NA,17.8,17.8,NA,4.49,6.26,9.03,12.1,14.6,16.1,16.9,NA,17.8,17.8,NA,0.123,0.171,0.247,0.33,0.4,0.439,0.461,NA,0.486,0.486,NA,0,0,0,0,0,0,0,NA,0,0,NA,16.5,16,12.4,10.6,10.3,10.7,10.7,10,10,NA,7.7,7.9,8.08,7.78,7.91,8.03,8.16,8.3,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,517,381,191,233,254,263,266,254,254,NA,0,0,0,0,0,0,0,0,0,NA,45,45.6,63.2,71.3,71,68.6,68,68.6,68.6,1100,1180,81,1.73,0.0291,1.07,1.73,1.73,1.73,140,2022-04-19 14:24:44.109,2022-04-25 09:00:26.796,2,"0.1",2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt",NA,"Band spread or trailing hose",NA,"Mix",2022-04-19,"","0-5",205,3379,3383,611
"AU","STABIL26","2","Foulumgård","9 AD-F","2",2022-04-19 14:32:44.72,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx","AD-F","Wind tunnel",NA,NA,"D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:2.F:Foulumgård.P:9 AD-F.T:AD-F.R:2.R2:.T:2022-04-19 14:32:44.72.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","flat",9,24,65,NA,NA,"0.15",NA,NA,"5.72","1.19","No",NA,"mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"solid","Anaerobic digestion","Mechanical separation",NA,"21.98","88.58","3.9",0.43,NA,NA,NA,"8.02",2022-04-25 10:52:23.293,"bsth",10,"t/ha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,"1650378764.72","1650883943.293","D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:2.F:Foulumgård.P:9 AD-F.T:AD-F.R:2.R2:.T:2022-04-19 14:32:44.72","D:1.I:AU.Pr:STABIL26.E:2","","Dela Pierre, Flavia",4.3,NA,0.0628,0.0697,0.0551,0.0865,0.032,-0.00712,-0.0649,NA,-0.0983,-0.0983,NA,0.0628,0.0697,0.0551,0.0865,0.032,-0.00712,-0.0649,NA,-0.0983,-0.0983,NA,0.0146,0.0162,0.0128,0.0201,0.00745,-0.00166,-0.0151,NA,-0.0229,-0.0229,NA,0,0,0,0,0,0,0,NA,0,0,NA,16.4,15.9,12.4,10.7,10.4,10.7,10.7,10,10,NA,7.85,8,8.13,7.82,7.94,8.05,8.17,8.32,8.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,468,349,175,232,249,258,262,249,249,NA,0,0,0,0,0,0,0,0,0,NA,45.8,46.1,63.5,70.8,70.6,68.5,67.9,68.5,68.5,1190,1270,81,1.73,0.00493,0.0212,1.73,1.73,1.73,140,2022-04-19 14:32:44.72,2022-04-25 09:08:27.517,2,"0.1",2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt",NA,"Band spread or trailing hose",NA,"Mix",2022-04-19,"","0-5",205,3380,3384,611
"AU","STABIL26","3","Foulumgård","1 AD-F","1",2022-09-14 13:00:07.44,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx","AD-F","Wind tunnel",NA,NA,"D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:3.F:Foulumgård.P:1 AD-F.T:AD-F.R:1.R2:.T:2022-09-14 13:00:07.44.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","flat",9,24,65,NA,NA,"0.18",NA,NA,"5.61","1.06","No",NA,"mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"solid","Anaerobic digestion","Mechanical separation",NA,"52.76","88.41","13.28",1.33,NA,NA,NA,"6.6",2022-09-20 08:16:06.104,"bsth",10,"t/ha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,"1663160407.44","1663661766.104","D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:3.F:Foulumgård.P:1 AD-F.T:AD-F.R:1.R2:.T:2022-09-14 13:00:07.44","D:1.I:AU.Pr:STABIL26.E:3","","Dela Pierre, Flavia",13.3,NA,-0.0163,-0.0287,-0.0662,-0.127,-0.2,-0.258,-0.275,NA,-0.321,-0.321,NA,-0.0163,-0.0287,-0.0662,-0.127,-0.2,-0.258,-0.275,NA,-0.321,-0.321,NA,-0.00122,-0.00216,-0.00498,-0.00956,-0.015,-0.0194,-0.0207,NA,-0.0241,-0.0241,NA,0,0,0,0,0,0,0,NA,0,0,NA,14.8,14.8,13.6,12.3,12.2,12.4,12.3,11.6,11.6,NA,14.7,14.7,14.8,14.4,14,14,13.9,13.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,268,254,130,113,122,135,149,149,149,NA,0,0,0,0,0,0,0,0,0,NA,72,72.2,81.4,83.6,81.1,81.4,80.6,81.6,81.6,1270,1340,76,1.73,-0.000215,-0.00286,1.6,3.2,1.73,139,2022-09-14 13:00:07.44,2022-09-20 06:40:08.415,2,"0.1",2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt",NA,"Band spread or trailing hose",NA,"Mix",2022-09-14,"","0-5",205,3381,3385,612
"AU","STABIL26","3","Foulumgård","10 AD-F","3",2022-09-14 14:12:06.909,3,"../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx","AD-F","Wind tunnel",NA,NA,"D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:3.F:Foulumgård.P:10 AD-F.T:AD-F.R:3.R2:.T:2022-09-14 14:12:06.909.M:Wind tunnelNA",NA,0.2,56.5,9.56,"DK","flat",9,24,65,NA,NA,"0.18",NA,NA,"5.61","1.06","No",NA,"mix","mixture of manure, deep litter, meadow grass, grass, grass silage, straw, cereal, and corn silage",NA,"solid","Anaerobic digestion","Mechanical separation",NA,"52.76","88.41","13.28",1.33,NA,NA,NA,"6.6",2022-09-20 10:56:00.786,"bsth",10,"t/ha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,"1663164726.909","1663671360.786","D:1.I:AU.Pr:STABIL26.F:../../data-submitted/03/AU/ALFAM2_template_8.3_Stabil26.xlsx.E:3.F:Foulumgård.P:10 AD-F.T:AD-F.R:3.R2:.T:2022-09-14 14:12:06.909","D:1.I:AU.Pr:STABIL26.E:3","","Dela Pierre, Flavia",13.3,NA,0.00608,0.0107,0.0261,0.0547,0.0993,0.136,0.16,NA,0.191,0.191,NA,0.00608,0.0107,0.0261,0.0547,0.0993,0.136,0.16,NA,0.191,0.191,NA,0.000457,0.000801,0.00196,0.00411,0.00746,0.0102,0.012,NA,0.0144,0.0144,NA,0,0,0,0,0,0,0,NA,0,0,NA,15.2,14.7,13.2,12.3,12.4,12.5,12.3,11.6,11.6,NA,14.8,14.8,14.8,14.4,14,13.9,13.9,13.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,NA,267,183,91.5,121,145,153,152,149,149,NA,0,0,0,0,0,0,0,0,0,NA,71.8,75.8,84.6,82.5,80.4,80.2,80.4,81.6,81.6,1340,1430,86,1.73,8.92e-05,0.00119,1.6,1.73,1.73,141,2022-09-14 14:12:06.909,2022-09-20 09:20:03.573,2,"0.1",2,NA,NA,NA,NA,NA,FALSE,"Wind tunnel","wt",NA,"Band spread or trailing hose",NA,"Mix",2022-09-14,"","0-5",205,3382,3386,612
