"institute","proj","exper","field","plot","rep","app.start","sub.period","file","treat","meas.tech","meas.tech.det","rep2","cpmid","pub.id","plot.area","lat","long","country","topo","clay","silt","sand","oc","soil.type","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","man.source","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.vs","man.tkn","man.tan","man.tic","man.ua","man.vfa","man.ph","app.end","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes.plot","row.in.file.plot","man.trt3","app.start.orig","app.end.orig","cpid","ceid","flag.plot","submitter","tan.app","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.tot","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.cum.tot","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","e.rel.tot","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.final","rain.tot","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","first.row.in.file.int","last.row.in.file.int","n.ints","dt1","j.rel1","j.NH31","dt.min","dt.max","ct.min","ct.max","t.start.p","t.end.p","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","pub.info","soil.type2","exper2","acid","meas.tech.orig","meas.tech2","crop.orig","man.source.orig","app.method.orig","app.method2","incorp.orig","date.start","flag.int","soil.samp.z","inst","pid","pmid","eid"
"AU","NUGA","18K","semi-field","1","1",2018-08-15 13:53:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx","Jyndevand","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:1.T:Jyndevand.R:1.R2:.T:2018-08-15 13:53:00.M:Wind tunnelNA","A",0.2,56.5,9.58,"DK","Flat",4,5,89,2,NA,0.11,NA,NA,4.5,1.41,"Yes","No","pig",NA,NA,"Slurry","None","None",NA,3.17,NA,1.71,1.16,NA,NA,6.3,7.3,2018-08-15 13:53:00,"ts",45,"m3/ha","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,".",5,NA,"15-08-2018 13:53","15-08-2018 13:53","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:1.T:Jyndevand.R:1.R2:.T:2018-08-15 13:53:00","D:1.I:AU.Pr:NUGA.E:18K","m i","Pedersen, Johanna",52.2,NA,1.1,1.63,2.8,4.81,6.46,7.06,7.47,NA,8.03,8.03,NA,1.1,1.63,2.8,4.81,6.46,7.06,7.47,NA,8.03,8.03,NA,0.0211,0.0311,0.0537,0.0921,0.124,0.135,0.143,NA,0.154,0.154,NA,0,0,0,0,0,0,0,NA,0,0,NA,21.8,21.8,20.7,19.2,19.5,18.3,18.1,17.3,17.3,NA,19.4,19.3,19.1,18.5,18.1,17.6,17.4,16.8,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,87,83,1.73,0.00378,0.197,1.73,20,1.73,162,2018-08-15 13:53:00,2018-08-22 04:35:00,2,"0.05",NA,NA,NA,"Pedersen, J., Feilberg, A., Kamp, J. N., Hafner, S., & Nyord, T. (2020). Ammonia emission measurement with an online wind tunnel system for evaluation of manure application techniques. Atmospheric Environment, 230(December 2019). https://doi.org/10.1016/j.atmosenv.2020.117562 AND Pedersen, J., Nyord, T., Feilberg, A., & Labouriau, R. (2021). Analysis of the effect of air temperature on ammonia emission from band application of slurry. Environmental Pollution, 282, 1–25. https://doi.org/10.1016/j.envpol.2021.117055",NA,NA,FALSE,"Wind tunnel","wt",NA,"Pig","Trailing shoe","ts","None",2018-08-15,"m i",NA,205,2097,2101,361
"AU","NUGA","18K","semi-field","10","3",2018-08-15 15:05:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx","Rønhave","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:10.T:Rønhave.R:3.R2:.T:2018-08-15 15:05:00.M:Wind tunnelNA","A",0.2,56.5,9.58,"DK","Flat",18,31,49,2.5,NA,0.18,NA,NA,6.4,1.41,"Yes","No","pig",NA,NA,"Slurry","None","None",NA,3.17,NA,1.71,1.16,NA,NA,6.3,7.3,2018-08-15 15:05:00,"ts",45,"m3/ha","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,"15-08-2018 15:05","15-08-2018 15:05","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:10.T:Rønhave.R:3.R2:.T:2018-08-15 15:05:00","D:1.I:AU.Pr:NUGA.E:18K","m i","Pedersen, Johanna",52.2,NA,3.31,4.29,6.73,11.7,14.4,16,17.1,NA,19.2,19.2,NA,3.31,4.29,6.73,11.7,14.4,16,17.1,NA,19.2,19.2,NA,0.0634,0.0822,0.129,0.224,0.276,0.307,0.327,NA,0.369,0.369,NA,0,0,0,0,0,0,0,NA,0,0,NA,21.4,21.4,20.1,19.1,19.4,18.3,18.1,17.2,17.2,NA,19.3,19.2,18.9,18.5,18.2,17.6,17.4,16.8,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586,668,83,1.73,0.0184,0.958,1.73,20,1.73,162,2018-08-15 15:05:00,2018-08-22 05:47:00,2,"0.05",NA,NA,NA,"Pedersen, J., Feilberg, A., Kamp, J. N., Hafner, S., & Nyord, T. (2020). Ammonia emission measurement with an online wind tunnel system for evaluation of manure application techniques. Atmospheric Environment, 230(December 2019). https://doi.org/10.1016/j.atmosenv.2020.117562 AND Pedersen, J., Nyord, T., Feilberg, A., & Labouriau, R. (2021). Analysis of the effect of air temperature on ammonia emission from band application of slurry. Environmental Pollution, 282, 1–25. https://doi.org/10.1016/j.envpol.2021.117055",NA,NA,FALSE,"Wind tunnel","wt",NA,"Pig","Trailing shoe","ts","None",2018-08-15,"m i",NA,205,2098,2102,361
"AU","NUGA","18K","semi-field","12","3",2018-08-15 15:21:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx","Jyndevand","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:12.T:Jyndevand.R:3.R2:.T:2018-08-15 15:21:00.M:Wind tunnelNA","A",0.2,56.5,9.58,"DK","Flat",4,5,89,2,NA,0.11,NA,NA,4.5,1.41,"Yes","No","pig",NA,NA,"Slurry","None","None",NA,3.17,NA,1.71,1.16,NA,NA,6.3,7.3,2018-08-15 15:21:00,"ts",45,"m3/ha","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,"15-08-2018 15:21","15-08-2018 15:21","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:12.T:Jyndevand.R:3.R2:.T:2018-08-15 15:21:00","D:1.I:AU.Pr:NUGA.E:18K","m i","Pedersen, Johanna",52.2,NA,1.56,2.09,3.52,6.14,7.67,8.45,8.88,NA,9.73,9.73,NA,1.56,2.09,3.52,6.14,7.67,8.45,8.88,NA,9.73,9.73,NA,0.0299,0.04,0.0674,0.118,0.147,0.162,0.17,NA,0.186,0.186,NA,0,0,0,0,0,0,0,NA,0,0,NA,21.3,21.3,19.9,19.1,19.5,18.3,18.1,17.3,17.3,NA,19.2,19.2,18.9,18.5,18.2,17.7,17.5,16.8,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669,751,83,1.73,0.00811,0.423,1.73,20,1.73,162,2018-08-15 15:21:00,2018-08-22 06:03:00,2,"0.05",NA,NA,NA,"Pedersen, J., Feilberg, A., Kamp, J. N., Hafner, S., & Nyord, T. (2020). Ammonia emission measurement with an online wind tunnel system for evaluation of manure application techniques. Atmospheric Environment, 230(December 2019). https://doi.org/10.1016/j.atmosenv.2020.117562 AND Pedersen, J., Nyord, T., Feilberg, A., & Labouriau, R. (2021). Analysis of the effect of air temperature on ammonia emission from band application of slurry. Environmental Pollution, 282, 1–25. https://doi.org/10.1016/j.envpol.2021.117055",NA,NA,FALSE,"Wind tunnel","wt",NA,"Pig","Trailing shoe","ts","None",2018-08-15,"m i",NA,205,2099,2103,361
"AU","NUGA","18K","semi-field","2","2",2018-08-15 14:01:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx","Jyndevand","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:2.T:Jyndevand.R:2.R2:.T:2018-08-15 14:01:00.M:Wind tunnelNA","A",0.2,56.5,9.58,"DK","Flat",4,5,89,2,NA,0.11,NA,NA,4.5,1.41,"Yes","No","pig",NA,NA,"Slurry","None","None",NA,3.17,NA,1.71,1.16,NA,NA,6.3,7.3,2018-08-15 14:01:00,"ts",45,"m3/ha","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,"15-08-2018 14:01","15-08-2018 14:01","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:2.T:Jyndevand.R:2.R2:.T:2018-08-15 14:01:00","D:1.I:AU.Pr:NUGA.E:18K","m i","Pedersen, Johanna",52.2,NA,1.43,2,3.51,5.98,7.45,8.14,8.58,NA,9.74,9.74,NA,1.43,2,3.51,5.98,7.45,8.14,8.58,NA,9.74,9.74,NA,0.0273,0.0384,0.0672,0.115,0.143,0.156,0.164,NA,0.187,0.187,NA,0,0,0,0,0,0,0,NA,0,0,NA,22.1,22.2,20.8,19.3,19.6,18.4,18.1,17.3,17.3,NA,19.4,19.4,19.1,18.5,18.1,17.6,17.4,16.8,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,170,83,1.73,0.00615,0.321,1.73,20,1.73,162,2018-08-15 14:01:00,2018-08-22 04:43:00,2,"0.05",NA,NA,NA,"Pedersen, J., Feilberg, A., Kamp, J. N., Hafner, S., & Nyord, T. (2020). Ammonia emission measurement with an online wind tunnel system for evaluation of manure application techniques. Atmospheric Environment, 230(December 2019). https://doi.org/10.1016/j.atmosenv.2020.117562 AND Pedersen, J., Nyord, T., Feilberg, A., & Labouriau, R. (2021). Analysis of the effect of air temperature on ammonia emission from band application of slurry. Environmental Pollution, 282, 1–25. https://doi.org/10.1016/j.envpol.2021.117055",NA,NA,FALSE,"Wind tunnel","wt",NA,"Pig","Trailing shoe","ts","None",2018-08-15,"m i",NA,205,2100,2104,361
"AU","NUGA","18K","semi-field","4","1",2018-08-15 14:17:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx","Foulum","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:4.T:Foulum.R:1.R2:.T:2018-08-15 14:17:00.M:Wind tunnelNA","A",0.2,56.5,9.58,"DK","Flat",9,24,65,2.5,NA,0.18,NA,NA,4.9,1.32,"Yes","No","pig",NA,NA,"Slurry","None","None",NA,3.17,NA,1.71,1.16,NA,NA,6.3,7.3,2018-08-15 14:17:00,"ts",45,"m3/ha","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,"15-08-2018 14:17","15-08-2018 14:17","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:4.T:Foulum.R:1.R2:.T:2018-08-15 14:17:00","D:1.I:AU.Pr:NUGA.E:18K","m i","Pedersen, Johanna",52.2,NA,1.76,2.32,3.74,6.57,8.52,9.33,9.92,NA,11.3,11.3,NA,1.76,2.32,3.74,6.57,8.52,9.33,9.92,NA,11.3,11.3,NA,0.0337,0.0444,0.0716,0.126,0.163,0.179,0.19,NA,0.217,0.217,NA,0,0,0,0,0,0,0,NA,0,0,NA,21.9,22,20.7,19.2,19.6,18.4,18.1,17.3,17.3,NA,19.3,19.3,19,18.5,18.2,17.6,17.4,16.8,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,253,83,1.73,0.0092,0.48,1.73,20,1.73,162,2018-08-15 14:17:00,2018-08-22 04:59:00,2,"0.05",NA,NA,NA,"Pedersen, J., Feilberg, A., Kamp, J. N., Hafner, S., & Nyord, T. (2020). Ammonia emission measurement with an online wind tunnel system for evaluation of manure application techniques. Atmospheric Environment, 230(December 2019). https://doi.org/10.1016/j.atmosenv.2020.117562 AND Pedersen, J., Nyord, T., Feilberg, A., & Labouriau, R. (2021). Analysis of the effect of air temperature on ammonia emission from band application of slurry. Environmental Pollution, 282, 1–25. https://doi.org/10.1016/j.envpol.2021.117055",NA,NA,FALSE,"Wind tunnel","wt",NA,"Pig","Trailing shoe","ts","None",2018-08-15,"m i",NA,205,2101,2105,361
"AU","NUGA","18K","semi-field","5","2",2018-08-15 14:25:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx","Foulum","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:5.T:Foulum.R:2.R2:.T:2018-08-15 14:25:00.M:Wind tunnelNA","A",0.2,56.5,9.58,"DK","Flat",9,24,65,2.5,NA,0.18,NA,NA,4.9,1.32,"Yes","No","pig",NA,NA,"Slurry","None","None",NA,3.17,NA,1.71,1.16,NA,NA,6.3,7.3,2018-08-15 14:25:00,"ts",45,"m3/ha","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"15-08-2018 14:25","15-08-2018 14:25","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:5.T:Foulum.R:2.R2:.T:2018-08-15 14:25:00","D:1.I:AU.Pr:NUGA.E:18K","m i","Pedersen, Johanna",52.2,NA,1.85,2.51,4.16,7.14,8.85,9.7,10.4,NA,12.2,12.2,NA,1.85,2.51,4.16,7.14,8.85,9.7,10.4,NA,12.2,12.2,NA,0.0355,0.0481,0.0797,0.137,0.17,0.186,0.199,NA,0.235,0.235,NA,0,0,0,0,0,0,0,NA,0,0,NA,21.8,21.9,20.6,19.2,19.5,18.3,18.1,17.3,17.3,NA,19.4,19.3,19,18.5,18.2,17.7,17.4,16.8,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254,336,83,1.73,0.00956,0.499,1.73,20,1.73,162,2018-08-15 14:25:00,2018-08-22 05:07:00,2,"0.05",NA,NA,NA,"Pedersen, J., Feilberg, A., Kamp, J. N., Hafner, S., & Nyord, T. (2020). Ammonia emission measurement with an online wind tunnel system for evaluation of manure application techniques. Atmospheric Environment, 230(December 2019). https://doi.org/10.1016/j.atmosenv.2020.117562 AND Pedersen, J., Nyord, T., Feilberg, A., & Labouriau, R. (2021). Analysis of the effect of air temperature on ammonia emission from band application of slurry. Environmental Pollution, 282, 1–25. https://doi.org/10.1016/j.envpol.2021.117055",NA,NA,FALSE,"Wind tunnel","wt",NA,"Pig","Trailing shoe","ts","None",2018-08-15,"m i",NA,205,2102,2106,361
"AU","NUGA","18K","semi-field","6","3",2018-08-15 14:33:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx","Foulum","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:6.T:Foulum.R:3.R2:.T:2018-08-15 14:33:00.M:Wind tunnelNA","A",0.2,56.5,9.58,"DK","Flat",9,24,65,2.5,NA,0.18,NA,NA,4.9,1.32,"Yes","No","pig",NA,NA,"Slurry","None","None",NA,3.17,NA,1.71,1.16,NA,NA,6.3,7.3,2018-08-15 14:33:00,"ts",45,"m3/ha","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,"15-08-2018 14:33","15-08-2018 14:33","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:6.T:Foulum.R:3.R2:.T:2018-08-15 14:33:00","D:1.I:AU.Pr:NUGA.E:18K","m i","Pedersen, Johanna",52.2,NA,1.41,1.98,3.36,6.02,7.85,8.77,9.48,NA,11.2,11.2,NA,1.41,1.98,3.36,6.02,7.85,8.77,9.48,NA,11.2,11.2,NA,0.027,0.0379,0.0644,0.115,0.15,0.168,0.182,NA,0.215,0.215,NA,0,0,0,0,0,0,0,NA,0,0,NA,21.6,21.7,20.4,19.1,19.5,18.3,18.1,17.2,17.2,NA,19.3,19.3,19,18.5,18.2,17.7,17.4,16.8,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,419,83,1.73,0.00624,0.326,1.73,20,1.73,162,2018-08-15 14:33:00,2018-08-22 05:15:00,2,"0.05",NA,NA,NA,"Pedersen, J., Feilberg, A., Kamp, J. N., Hafner, S., & Nyord, T. (2020). Ammonia emission measurement with an online wind tunnel system for evaluation of manure application techniques. Atmospheric Environment, 230(December 2019). https://doi.org/10.1016/j.atmosenv.2020.117562 AND Pedersen, J., Nyord, T., Feilberg, A., & Labouriau, R. (2021). Analysis of the effect of air temperature on ammonia emission from band application of slurry. Environmental Pollution, 282, 1–25. https://doi.org/10.1016/j.envpol.2021.117055",NA,NA,FALSE,"Wind tunnel","wt",NA,"Pig","Trailing shoe","ts","None",2018-08-15,"m i",NA,205,2103,2107,361
"AU","NUGA","18K","semi-field","8","1",2018-08-15 14:49:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx","Rønhave","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:8.T:Rønhave.R:1.R2:.T:2018-08-15 14:49:00.M:Wind tunnelNA","A",0.2,56.5,9.58,"DK","Flat",18,31,49,2.5,NA,0.18,NA,NA,6.4,1.41,"Yes","No","pig",NA,NA,"Slurry","None","None",NA,3.17,NA,1.71,1.16,NA,NA,6.3,7.3,2018-08-15 14:49:00,"ts",45,"m3/ha","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,"15-08-2018 14:49","15-08-2018 14:49","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:8.T:Rønhave.R:1.R2:.T:2018-08-15 14:49:00","D:1.I:AU.Pr:NUGA.E:18K","m i","Pedersen, Johanna",52.2,NA,2.08,2.79,4.51,8.09,9.94,10.9,11.5,NA,12.5,12.5,NA,2.08,2.79,4.51,8.09,9.94,10.9,11.5,NA,12.5,12.5,NA,0.0399,0.0534,0.0864,0.155,0.191,0.21,0.22,NA,0.239,0.239,NA,0,0,0,0,0,0,0,NA,0,0,NA,21.6,21.7,20.3,19.2,19.4,18.3,18.1,17.2,17.2,NA,19.3,19.2,19,18.5,18.2,17.6,17.4,16.8,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,420,502,83,1.73,0.0104,0.542,1.73,20,1.73,162,2018-08-15 14:49:00,2018-08-22 05:31:00,2,"0.05",NA,NA,NA,"Pedersen, J., Feilberg, A., Kamp, J. N., Hafner, S., & Nyord, T. (2020). Ammonia emission measurement with an online wind tunnel system for evaluation of manure application techniques. Atmospheric Environment, 230(December 2019). https://doi.org/10.1016/j.atmosenv.2020.117562 AND Pedersen, J., Nyord, T., Feilberg, A., & Labouriau, R. (2021). Analysis of the effect of air temperature on ammonia emission from band application of slurry. Environmental Pollution, 282, 1–25. https://doi.org/10.1016/j.envpol.2021.117055",NA,NA,FALSE,"Wind tunnel","wt",NA,"Pig","Trailing shoe","ts","None",2018-08-15,"m i",NA,205,2104,2108,361
"AU","NUGA","18K","semi-field","9","2",2018-08-15 14:57:00,3,"../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx","Rønhave","Wind tunnel",NA,NA,"D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:9.T:Rønhave.R:2.R2:.T:2018-08-15 14:57:00.M:Wind tunnelNA","A",0.2,56.5,9.58,"DK","Flat",18,31,49,2.5,NA,0.18,NA,NA,6.4,1.41,"Yes","No","pig",NA,NA,"Slurry","None","None",NA,3.17,NA,1.71,1.16,NA,NA,6.3,7.3,2018-08-15 14:57:00,"ts",45,"m3/ha","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,"15-08-2018 14:57","15-08-2018 14:57","D:1.I:AU.Pr:NUGA.F:../../data-submitted/03/AU/ALFAM2_template_5_2_211012_JP_18KLRS.xlsx.E:18K.F:semi-field.P:9.T:Rønhave.R:2.R2:.T:2018-08-15 14:57:00","D:1.I:AU.Pr:NUGA.E:18K","m i","Pedersen, Johanna",52.2,NA,2.33,3.13,5.24,9.64,11.9,13,13.7,NA,14.9,14.9,NA,2.33,3.13,5.24,9.64,11.9,13,13.7,NA,14.9,14.9,NA,0.0447,0.06,0.1,0.185,0.228,0.25,0.263,NA,0.285,0.285,NA,0,0,0,0,0,0,0,NA,0,0,NA,21.5,21.5,20.2,19.1,19.4,18.3,18,17.2,17.2,NA,19.3,19.2,19,18.5,18.2,17.6,17.4,16.8,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503,585,83,1.73,0.012,0.624,1.73,20,1.73,162,2018-08-15 14:57:00,2018-08-22 05:39:00,2,"0.05",NA,NA,NA,"Pedersen, J., Feilberg, A., Kamp, J. N., Hafner, S., & Nyord, T. (2020). Ammonia emission measurement with an online wind tunnel system for evaluation of manure application techniques. Atmospheric Environment, 230(December 2019). https://doi.org/10.1016/j.atmosenv.2020.117562 AND Pedersen, J., Nyord, T., Feilberg, A., & Labouriau, R. (2021). Analysis of the effect of air temperature on ammonia emission from band application of slurry. Environmental Pollution, 282, 1–25. https://doi.org/10.1016/j.envpol.2021.117055",NA,NA,FALSE,"Wind tunnel","wt",NA,"Pig","Trailing shoe","ts","None",2018-08-15,"m i",NA,205,2105,2109,361
